Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
5,115,2016,6,0.5012406947890818,0.19999999999999996,1,0,1.0,50,1,14,0.5333333333333333,0.5238095238095238,0.4115532734274711,53285
5,115,2016,8,0.6674937965260546,0.6000000000000001,1,0,1.0,50,1,14,0.5,0.4285714285714285,0.4115532734274711,60285
5,115,2016,8,0.6674937965260546,0.6000000000000001,1,3,1.0,47,1,14,0.5666666666666667,0.47619047619047616,0.4115532734274711,53285
5,115,2016,8,0.6674937965260546,0.6000000000000001,1,3,1.0,47,1,14,0.5666666666666667,0.47619047619047616,0.4115532734274711,62685
5,115,2016,6,0.5012406947890818,0.19999999999999996,1,0,1.0,50,1,14,0.5333333333333333,0.5238095238095238,0.4115532734274711,58285
5,115,2016,8,0.6674937965260546,0.6000000000000001,1,0,1.0,50,1,14,0.5,0.4285714285714285,0.4115532734274711,64685
5,115,2016,6,0.5012406947890818,0.19999999999999996,1,0,1.0,50,1,14,0.5333333333333333,0.5238095238095238,0.4115532734274711,62685
5,115,2016,6,0.5012406947890818,0.19999999999999996,1,3,1.0,50,1,14,0.5999999999999999,0.5238095238095238,0.4115532734274711,56285
5,115,2016,8,0.6674937965260546,0.6000000000000001,1,0,1.0,50,1,14,0.5,0.4285714285714285,0.4115532734274711,55285
5,115,2016,6,0.5012406947890818,0.19999999999999996,1,0,1.0,50,1,14,0.5333333333333333,0.5238095238095238,0.4115532734274711,47560
5,115,2017,8,0.6674937965260546,0.6000000000000001,1,0,1.0,50,1,14,0.4666666666666667,0.4285714285714285,0.4115532734274711,61195
5,115,2017,6,0.5012406947890818,0.19999999999999996,1,3,1.0,50,1,14,0.5666666666666667,0.5714285714285713,0.4115532734274711,51695
5,115,2017,7,0.8784119106699753,0.6000000000000001,1,3,1.0,25,1,14,0.3666666666666667,0.2857142857142857,0.4115532734274711,70795
5,115,2017,6,0.5012406947890818,0.19999999999999996,1,0,1.0,50,1,14,0.5333333333333333,0.5238095238095238,0.4115532734274711,47995
5,115,2017,8,0.6674937965260546,0.6000000000000001,1,0,1.0,50,1,14,0.4666666666666667,0.4285714285714285,0.4115532734274711,55695
5,115,2017,8,0.6674937965260546,0.6000000000000001,1,3,1.0,47,1,14,0.5666666666666667,0.47619047619047616,0.4115532734274711,59195
5,115,2017,8,0.6674937965260546,0.6000000000000001,1,3,1.0,47,1,14,0.5666666666666667,0.47619047619047616,0.4115532734274711,53695
5,115,2017,6,0.5012406947890818,0.19999999999999996,1,0,1.0,50,1,14,0.5333333333333333,0.5238095238095238,0.4115532734274711,53695
5,115,2017,7,0.8784119106699753,0.6000000000000001,1,3,1.0,25,1,14,0.3666666666666667,0.2857142857142857,0.4115532734274711,60695
5,115,2017,6,0.5012406947890818,0.19999999999999996,1,3,1.0,50,1,14,0.5666666666666667,0.5714285714285713,0.4115532734274711,45995
25,166,2012,8,0.13895781637717125,0.19999999999999996,2,2,1.0,0,0,15,0.5666666666666667,0.7142857142857143,0.5103979460847241,14980
25,166,2012,8,0.13895781637717125,0.19999999999999996,1,2,1.0,0,0,15,0.5999999999999999,0.8095238095238094,0.5103979460847241,18680
25,166,2012,8,0.13895781637717125,0.19999999999999996,2,2,1.0,0,0,15,0.5666666666666667,0.7142857142857143,0.5103979460847241,16580
25,166,2012,8,0.13895781637717125,0.19999999999999996,1,2,1.0,0,0,15,0.5999999999999999,0.8095238095238094,0.5103979460847241,17580
25,166,2013,8,0.13895781637717125,0.19999999999999996,2,2,1.0,0,0,15,0.5666666666666667,0.7142857142857143,0.5103979460847241,16760
25,166,2013,8,0.13895781637717125,0.19999999999999996,1,2,1.0,0,0,15,0.5999999999999999,0.8095238095238094,0.5103979460847241,18860
25,166,2013,8,0.13895781637717125,0.19999999999999996,1,2,1.0,0,0,15,0.5999999999999999,0.8095238095238094,0.5103979460847241,17760
25,166,2014,8,0.13895781637717125,0.19999999999999996,1,2,1.0,0,0,15,0.5999999999999999,0.8095238095238094,0.5103979460847241,19000
25,166,2014,8,0.13895781637717125,0.19999999999999996,2,2,1.0,0,0,15,0.5666666666666667,0.7142857142857143,0.5103979460847241,16900
25,166,2014,8,0.13895781637717125,0.19999999999999996,1,2,1.0,0,0,15,0.5999999999999999,0.8095238095238094,0.5103979460847241,17900
26,168,1994,8,0.13399503722084366,0.19999999999999996,1,2,1.0,0,2,14,0.5,0.5714285714285713,0.0012836970474967907,2000
26,168,1994,8,0.13399503722084366,0.6000000000000001,1,2,1.0,0,2,14,0.43333333333333335,0.33333333333333337,0.0012836970474967907,2000
26,168,1994,8,0.23325062034739452,0.6000000000000001,1,2,1.0,0,2,15,0.43333333333333335,0.33333333333333337,0.0012836970474967907,2000
26,169,1995,8,0.23325062034739452,0.6000000000000001,1,2,0.0,0,2,8,0.43333333333333335,0.33333333333333337,0.0012836970474967907,2000
26,169,1995,8,0.23325062034739452,0.6000000000000001,1,2,0.0,0,2,6,0.43333333333333335,0.33333333333333337,0.0012836970474967907,2000
26,169,1995,8,0.23325062034739452,0.6000000000000001,1,2,1.0,0,2,14,0.43333333333333335,0.33333333333333337,0.0012836970474967907,2000
26,169,1996,8,0.23325062034739452,0.6000000000000001,1,2,1.0,0,2,14,0.43333333333333335,0.38095238095238093,0.0012836970474967907,2000
26,169,1996,8,0.23325062034739452,0.6000000000000001,1,2,0.0,0,2,8,0.43333333333333335,0.38095238095238093,0.0012836970474967907,2000
26,169,1997,8,0.23325062034739452,0.6000000000000001,1,2,1.0,0,2,14,0.43333333333333335,0.38095238095238093,0.0012836970474967907,2000
26,169,1997,8,0.23325062034739452,0.6000000000000001,1,2,0.0,0,2,8,0.43333333333333335,0.38095238095238093,0.0012836970474967907,2000
26,167,1997,8,0.2208436724565757,0.6000000000000001,1,2,1.0,0,2,14,0.43333333333333335,0.38095238095238093,0.0012836970474967907,2000
26,167,1998,8,0.2208436724565757,0.6000000000000001,1,2,1.0,0,2,14,0.4666666666666667,0.33333333333333337,0.0012836970474967907,2000
26,167,1998,8,0.2208436724565757,0.6000000000000001,1,2,1.0,0,2,14,0.4666666666666667,0.33333333333333337,0.0012836970474967907,2079
26,167,1999,8,0.20843672456575685,0.6000000000000001,1,2,1.0,0,2,14,0.43333333333333335,0.33333333333333337,0.0012836970474967907,2045
26,167,1999,8,0.20843672456575685,0.6000000000000001,1,2,1.0,0,2,14,0.43333333333333335,0.33333333333333337,0.0012836970474967907,2148
22,118,2016,8,0.19851116625310172,0.19999999999999996,1,2,1.0,0,0,3,0.7333333333333334,0.9047619047619048,0.14505776636713735,19960
22,118,2016,8,0.19851116625310172,0.19999999999999996,1,2,1.0,0,0,3,0.7333333333333334,0.9047619047619048,0.14505776636713735,21960
22,118,2016,8,0.19851116625310172,0.19999999999999996,1,0,1.0,0,0,3,0.6333333333333333,0.8095238095238094,0.14505776636713735,26240
22,118,2016,8,0.19851116625310172,0.19999999999999996,1,0,1.0,0,0,3,0.6333333333333333,0.8095238095238094,0.14505776636713735,23210
22,118,2016,8,0.19851116625310172,0.19999999999999996,1,0,1.0,0,0,3,0.6333333333333333,0.8095238095238094,0.14505776636713735,21210
22,118,2016,8,0.19851116625310172,0.19999999999999996,1,2,1.0,0,0,3,0.7333333333333334,0.9047619047619048,0.14505776636713735,24990
22,118,2017,8,0.19851116625310172,0.19999999999999996,1,2,1.0,0,0,3,0.7,0.9047619047619048,0.14505776636713735,24990
22,118,2017,8,0.19851116625310172,0.19999999999999996,1,2,1.0,0,0,3,0.7,0.9047619047619048,0.14505776636713735,19960
22,118,2017,8,0.19851116625310172,0.19999999999999996,1,2,1.0,0,0,3,0.7,0.9047619047619048,0.14505776636713735,21960
22,118,2017,8,0.19851116625310172,0.19999999999999996,1,0,1.0,0,0,3,0.6333333333333333,0.8095238095238094,0.14505776636713735,23210
22,118,2017,8,0.19851116625310172,0.19999999999999996,1,0,1.0,0,0,3,0.6333333333333333,0.8095238095238094,0.14505776636713735,26240
22,118,2017,8,0.19851116625310172,0.19999999999999996,1,0,1.0,0,0,3,0.6333333333333333,0.8095238095238094,0.14505776636713735,21210
22,119,2014,8,0.2208436724565757,0.19999999999999996,1,2,1.0,0,2,3,0.6333333333333333,0.761904761904762,0.14505776636713735,22795
22,119,2014,8,0.2208436724565757,0.19999999999999996,1,0,1.0,0,2,3,0.5999999999999999,0.7142857142857143,0.14505776636713735,24045
22,119,2014,8,0.29280397022332505,0.19999999999999996,1,2,1.0,0,2,3,0.6333333333333333,0.7142857142857143,0.14505776636713735,24815
22,119,2014,8,0.29280397022332505,0.19999999999999996,1,0,1.0,0,2,3,0.5666666666666667,0.6666666666666666,0.14505776636713735,26065
22,119,2014,8,0.29280397022332505,0.19999999999999996,1,0,1.0,0,2,3,0.5666666666666667,0.6666666666666666,0.14505776636713735,29070
22,119,2014,8,0.2208436724565757,0.19999999999999996,2,2,1.0,0,2,3,0.7333333333333334,0.761904761904762,0.14505776636713735,21395
22,119,2014,8,0.29280397022332505,0.19999999999999996,1,2,1.0,0,2,3,0.6333333333333333,0.7142857142857143,0.14505776636713735,27820
22,119,2015,8,0.29280397022332505,0.19999999999999996,1,2,1.0,0,2,3,0.6333333333333333,0.7142857142857143,0.14505776636713735,27970
22,119,2015,8,0.29280397022332505,0.19999999999999996,1,0,1.0,0,2,3,0.5666666666666667,0.6666666666666666,0.14505776636713735,29220
22,119,2015,8,0.29280397022332505,0.19999999999999996,1,0,1.0,0,2,3,0.5666666666666667,0.6666666666666666,0.14505776636713735,26215
22,119,2015,8,0.2208436724565757,0.19999999999999996,2,2,1.0,0,2,3,0.7333333333333334,0.761904761904762,0.14505776636713735,21545
22,119,2015,8,0.29280397022332505,0.19999999999999996,1,2,1.0,0,2,3,0.6333333333333333,0.7142857142857143,0.14505776636713735,24965
22,119,2015,8,0.2208436724565757,0.19999999999999996,1,2,1.0,0,2,3,0.6333333333333333,0.761904761904762,0.14505776636713735,22945
22,119,2015,8,0.2208436724565757,0.19999999999999996,1,0,1.0,0,2,3,0.5999999999999999,0.7142857142857143,0.14505776636713735,24195
22,119,2015,8,0.29280397022332505,0.19999999999999996,1,0,1.0,0,2,3,0.5666666666666667,0.6666666666666666,0.14505776636713735,24395
22,119,2016,8,0.2208436724565757,0.19999999999999996,2,2,1.0,0,2,3,0.7333333333333334,0.761904761904762,0.14505776636713735,21795
22,119,2016,8,0.29280397022332505,0.19999999999999996,1,0,1.0,0,2,3,0.5666666666666667,0.6666666666666666,0.14505776636713735,26465
22,119,2016,8,0.29280397022332505,0.19999999999999996,1,0,1.0,0,2,3,0.5666666666666667,0.6666666666666666,0.14505776636713735,24445
22,119,2016,8,0.29280397022332505,0.19999999999999996,1,2,1.0,0,2,3,0.6666666666666667,0.761904761904762,0.14505776636713735,23195
22,119,2016,8,0.29280397022332505,0.19999999999999996,1,0,1.0,0,2,3,0.5666666666666667,0.6666666666666666,0.14505776636713735,24895
22,119,2016,8,0.29280397022332505,0.19999999999999996,1,0,1.0,0,2,3,0.5666666666666667,0.6666666666666666,0.14505776636713735,29870
22,119,2016,8,0.29280397022332505,0.19999999999999996,1,2,1.0,0,2,3,0.6666666666666667,0.761904761904762,0.14505776636713735,28570
22,119,2016,8,0.29280397022332505,0.19999999999999996,1,0,1.0,0,2,3,0.5666666666666667,0.6666666666666666,0.14505776636713735,29470
22,119,2016,8,0.29280397022332505,0.19999999999999996,1,2,1.0,0,2,3,0.6666666666666667,0.761904761904762,0.14505776636713735,25215
22,119,2016,8,0.29280397022332505,0.19999999999999996,1,2,1.0,0,2,3,0.6666666666666667,0.761904761904762,0.14505776636713735,23595
22,119,2016,8,0.29280397022332505,0.19999999999999996,1,2,1.0,0,2,3,0.6666666666666667,0.761904761904762,0.14505776636713735,28220
22,119,2016,8,0.29280397022332505,0.19999999999999996,1,0,1.0,0,2,3,0.5666666666666667,0.6666666666666666,0.14505776636713735,26515
22,120,2010,6,0.4416873449131514,0.19999999999999996,1,2,1.0,0,2,3,0.4,0.38095238095238093,0.14505776636713735,25950
22,120,2010,6,0.4416873449131514,0.19999999999999996,1,0,1.0,0,2,3,0.33333333333333326,0.33333333333333337,0.14505776636713735,27650
22,120,2010,6,0.4416873449131514,0.19999999999999996,1,2,1.0,0,2,3,0.4,0.38095238095238093,0.14505776636713735,31335
22,120,2010,6,0.4416873449131514,0.19999999999999996,1,0,1.0,0,2,3,0.33333333333333326,0.33333333333333337,0.14505776636713735,33035
22,120,2010,8,0.23573200992555832,0.19999999999999996,1,2,1.0,0,2,3,0.5,0.47619047619047616,0.14505776636713735,21700
22,120,2010,8,0.23573200992555832,0.19999999999999996,1,2,1.0,0,2,3,0.5,0.47619047619047616,0.14505776636713735,22490
22,120,2011,6,0.4416873449131514,0.19999999999999996,1,0,1.0,0,2,3,0.2666666666666666,0.33333333333333337,0.14505776636713735,33340
22,120,2011,6,0.4416873449131514,0.19999999999999996,1,2,1.0,0,2,3,0.3666666666666667,0.38095238095238093,0.14505776636713735,31640
22,120,2011,8,0.23573200992555832,0.19999999999999996,1,2,1.0,0,2,3,0.5,0.47619047619047616,0.14505776636713735,21990
22,120,2011,6,0.4416873449131514,0.19999999999999996,1,0,1.0,0,2,3,0.2666666666666666,0.33333333333333337,0.14505776636713735,27955
22,120,2011,8,0.23573200992555832,0.19999999999999996,1,2,1.0,0,2,3,0.5,0.47619047619047616,0.14505776636713735,22795
22,120,2011,8,0.23573200992555832,0.19999999999999996,1,2,1.0,0,2,3,0.5,0.47619047619047616,0.14505776636713735,26390
22,120,2011,6,0.4416873449131514,0.19999999999999996,1,2,1.0,0,2,3,0.3666666666666667,0.38095238095238093,0.14505776636713735,26255
22,120,2012,6,0.4416873449131514,0.19999999999999996,1,2,1.0,0,2,3,0.3666666666666667,0.38095238095238093,0.14505776636713735,26455
22,120,2012,6,0.4416873449131514,0.19999999999999996,1,2,1.0,0,2,3,0.3666666666666667,0.38095238095238093,0.14505776636713735,31840
22,120,2012,8,0.23573200992555832,0.19999999999999996,1,2,1.0,0,2,3,0.4666666666666667,0.47619047619047616,0.14505776636713735,26590
22,120,2012,8,0.23573200992555832,0.19999999999999996,1,2,1.0,0,2,3,0.4666666666666667,0.47619047619047616,0.14505776636713735,22995
22,120,2012,6,0.4416873449131514,0.19999999999999996,1,0,1.0,0,2,3,0.2666666666666666,0.33333333333333337,0.14505776636713735,28155
22,120,2012,6,0.4416873449131514,0.19999999999999996,1,0,1.0,0,2,3,0.2666666666666666,0.33333333333333337,0.14505776636713735,33540
22,120,2012,8,0.23573200992555832,0.19999999999999996,1,2,1.0,0,2,3,0.4666666666666667,0.47619047619047616,0.14505776636713735,22190
22,121,2014,8,0.5136476426799007,0.6000000000000001,1,0,1.0,0,1,3,0.29999999999999993,0.2857142857142857,0.14505776636713735,31575
22,121,2014,8,0.5136476426799007,0.6000000000000001,1,2,1.0,0,1,3,0.3666666666666667,0.33333333333333337,0.14505776636713735,29985
22,121,2014,8,0.5136476426799007,0.6000000000000001,1,2,1.0,0,1,3,0.3666666666666667,0.33333333333333337,0.14505776636713735,32480
22,121,2014,8,0.5136476426799007,0.6000000000000001,1,0,1.0,19,1,3,0.29999999999999993,0.2857142857142857,0.14505776636713735,36625
22,121,2014,8,0.5136476426799007,0.6000000000000001,1,2,1.0,19,1,3,0.3666666666666667,0.33333333333333337,0.14505776636713735,35035
22,121,2014,8,0.5136476426799007,0.6000000000000001,1,0,1.0,0,1,3,0.29999999999999993,0.2857142857142857,0.14505776636713735,34070
22,121,2015,8,0.5136476426799007,0.6000000000000001,1,2,1.0,19,1,3,0.3666666666666667,0.33333333333333337,0.14505776636713735,35035
22,121,2015,8,0.5136476426799007,0.6000000000000001,1,0,1.0,19,1,3,0.29999999999999993,0.2857142857142857,0.14505776636713735,36625
22,121,2015,8,0.5136476426799007,0.6000000000000001,1,0,1.0,0,1,3,0.29999999999999993,0.2857142857142857,0.14505776636713735,31575
22,121,2015,8,0.5136476426799007,0.6000000000000001,1,0,1.0,0,1,3,0.29999999999999993,0.2857142857142857,0.14505776636713735,34070
22,121,2015,8,0.5136476426799007,0.6000000000000001,1,2,1.0,0,1,3,0.3666666666666667,0.33333333333333337,0.14505776636713735,32480
22,121,2015,8,0.5136476426799007,0.6000000000000001,1,2,1.0,0,1,3,0.3666666666666667,0.33333333333333337,0.14505776636713735,29985
22,121,2016,8,0.39950372208436724,0.19999999999999996,1,2,1.0,0,1,3,0.5,0.5714285714285713,0.14505776636713735,35970
22,121,2016,8,0.39950372208436724,0.19999999999999996,1,0,1.0,0,1,3,0.4666666666666667,0.5238095238095238,0.14505776636713735,33320
22,121,2016,8,0.39950372208436724,0.19999999999999996,1,0,1.0,0,1,3,0.4666666666666667,0.5238095238095238,0.14505776636713735,41970
22,121,2016,8,0.39950372208436724,0.19999999999999996,1,2,1.0,0,1,3,0.5,0.5714285714285713,0.14505776636713735,40170
22,121,2016,8,0.39950372208436724,0.19999999999999996,1,2,1.0,0,1,3,0.5,0.5714285714285713,0.14505776636713735,31520
22,121,2016,8,0.39950372208436724,0.19999999999999996,1,0,1.0,0,1,3,0.4666666666666667,0.5238095238095238,0.14505776636713735,44015
22,121,2016,8,0.39950372208436724,0.19999999999999996,1,0,1.0,0,1,3,0.4666666666666667,0.5238095238095238,0.14505776636713735,37770
8,171,2008,8,0.35732009925558317,0.6000000000000001,1,3,1.0,0,0,10,0.23333333333333328,0.23809523809523803,0.46983311938382544,26170
8,171,2008,8,0.5856079404466501,1.0,1,3,1.0,0,0,10,0.19999999999999996,0.19047619047619047,0.46983311938382544,27780
8,171,2008,8,0.35732009925558317,0.6000000000000001,1,3,1.0,0,0,10,0.23333333333333328,0.23809523809523803,0.46983311938382544,22030
8,171,2008,8,0.35732009925558317,0.6000000000000001,1,1,1.0,0,0,9,0.16666666666666663,0.19047619047619047,0.46983311938382544,27625
8,171,2008,8,0.35732009925558317,0.6000000000000001,2,1,1.0,0,0,10,0.19999999999999996,0.23809523809523803,0.46983311938382544,25245
8,171,2008,8,0.35732009925558317,0.6000000000000001,1,1,1.0,0,0,10,0.16666666666666663,0.19047619047619047,0.46983311938382544,26280
8,171,2008,8,0.35732009925558317,0.6000000000000001,2,1,1.0,0,0,10,0.19999999999999996,0.23809523809523803,0.46983311938382544,24720
8,171,2008,8,0.35732009925558317,0.6000000000000001,1,1,1.0,0,0,9,0.16666666666666663,0.19047619047619047,0.46983311938382544,30155
8,171,2008,8,0.35732009925558317,0.6000000000000001,1,1,1.0,0,0,9,0.16666666666666663,0.19047619047619047,0.46983311938382544,30780
8,171,2008,8,0.35732009925558317,0.6000000000000001,2,3,1.0,0,0,9,0.23333333333333328,0.2857142857142857,0.46983311938382544,23640
8,171,2008,8,0.35732009925558317,0.6000000000000001,2,3,1.0,0,0,10,0.23333333333333328,0.2857142857142857,0.46983311938382544,25395
8,171,2008,8,0.35732009925558317,0.6000000000000001,2,1,1.0,0,0,10,0.19999999999999996,0.23809523809523803,0.46983311938382544,28580
8,171,2008,8,0.35732009925558317,0.6000000000000001,2,1,1.0,0,0,9,0.19999999999999996,0.23809523809523803,0.46983311938382544,26590
8,171,2008,8,0.35732009925558317,0.6000000000000001,1,3,1.0,0,0,9,0.23333333333333328,0.23809523809523803,0.46983311938382544,24010
8,171,2008,8,0.35732009925558317,0.6000000000000001,1,1,1.0,0,0,9,0.16666666666666663,0.19047619047619047,0.46983311938382544,30510
8,171,2008,8,0.35732009925558317,0.6000000000000001,2,1,1.0,0,0,9,0.19999999999999996,0.23809523809523803,0.46983311938382544,26120
8,171,2008,8,0.35732009925558317,0.6000000000000001,1,3,1.0,0,0,9,0.23333333333333328,0.23809523809523803,0.46983311938382544,26920
8,171,2008,8,0.35732009925558317,0.6000000000000001,1,3,1.0,0,0,9,0.23333333333333328,0.23809523809523803,0.46983311938382544,26540
8,171,2008,8,0.5856079404466501,1.0,1,1,1.0,0,0,9,0.16666666666666663,0.19047619047619047,0.46983311938382544,32135
8,171,2008,8,0.35732009925558317,0.6000000000000001,2,1,1.0,0,0,10,0.19999999999999996,0.23809523809523803,0.46983311938382544,27935
8,171,2008,8,0.35732009925558317,0.6000000000000001,2,3,1.0,0,0,9,0.23333333333333328,0.2857142857142857,0.46983311938382544,22505
8,171,2008,8,0.35732009925558317,0.6000000000000001,2,3,1.0,0,0,10,0.23333333333333328,0.2857142857142857,0.46983311938382544,24985
8,171,2008,8,0.35732009925558317,0.6000000000000001,1,3,1.0,0,0,9,0.23333333333333328,0.23809523809523803,0.46983311938382544,26935
8,171,2008,8,0.5856079404466501,1.0,1,1,1.0,0,0,10,0.19999999999999996,0.19047619047619047,0.46983311938382544,30760
8,171,2008,8,0.5856079404466501,1.0,1,3,1.0,0,0,9,0.19999999999999996,0.19047619047619047,0.46983311938382544,28520
8,171,2008,8,0.35732009925558317,0.6000000000000001,1,1,1.0,0,0,10,0.16666666666666663,0.19047619047619047,0.46983311938382544,29095
8,171,2008,8,0.35732009925558317,0.6000000000000001,2,3,1.0,0,0,10,0.23333333333333328,0.2857142857142857,0.46983311938382544,20470
8,171,2008,8,0.35732009925558317,0.6000000000000001,2,3,1.0,0,0,10,0.23333333333333328,0.2857142857142857,0.46983311938382544,20995
8,171,2009,8,0.35732009925558317,0.6000000000000001,1,3,1.0,28,0,9,0.23333333333333328,0.23809523809523803,0.46983311938382544,28630
8,171,2009,8,0.35732009925558317,0.6000000000000001,1,1,1.0,28,0,9,0.16666666666666663,0.19047619047619047,0.46983311938382544,31630
8,171,2009,8,0.35732009925558317,0.6000000000000001,1,3,1.0,28,0,10,0.23333333333333328,0.23809523809523803,0.46983311938382544,23710
8,171,2009,8,0.35732009925558317,0.6000000000000001,2,3,1.0,28,0,9,0.23333333333333328,0.2857142857142857,0.46983311938382544,25260
8,171,2009,8,0.35732009925558317,0.6000000000000001,1,1,1.0,28,0,9,0.16666666666666663,0.19047619047619047,0.46983311938382544,29355
8,171,2009,8,0.35732009925558317,0.6000000000000001,1,1,1.0,28,0,9,0.16666666666666663,0.19047619047619047,0.46983311938382544,31045
8,171,2009,8,0.35732009925558317,0.6000000000000001,1,1,1.0,28,0,10,0.16666666666666663,0.19047619047619047,0.46983311938382544,27960
8,171,2009,8,0.35732009925558317,0.6000000000000001,1,1,1.0,28,0,10,0.16666666666666663,0.19047619047619047,0.46983311938382544,30155
8,171,2009,8,0.35732009925558317,0.6000000000000001,2,1,1.0,28,0,9,0.19999999999999996,0.23809523809523803,0.46983311938382544,28210
8,171,2009,8,0.35732009925558317,0.6000000000000001,1,3,1.0,28,0,9,0.23333333333333328,0.23809523809523803,0.46983311938382544,26405
8,171,2009,8,0.35732009925558317,0.6000000000000001,1,1,1.0,28,0,10,0.16666666666666663,0.19047619047619047,0.46983311938382544,29985
8,171,2009,8,0.35732009925558317,0.6000000000000001,1,1,1.0,28,0,10,0.16666666666666663,0.19047619047619047,0.46983311938382544,26810
8,171,2009,8,0.35732009925558317,0.6000000000000001,1,3,1.0,28,0,10,0.23333333333333328,0.23809523809523803,0.46983311938382544,27315
8,171,2009,8,0.35732009925558317,0.6000000000000001,1,3,1.0,28,0,10,0.23333333333333328,0.23809523809523803,0.46983311938382544,22560
8,171,2010,8,0.35732009925558317,0.6000000000000001,1,3,1.0,28,0,9,0.23333333333333328,0.23809523809523803,0.46983311938382544,26325
8,171,2010,8,0.35732009925558317,0.6000000000000001,1,1,1.0,28,0,10,0.16666666666666663,0.19047619047619047,0.46983311938382544,27880
8,171,2010,8,0.35732009925558317,0.6000000000000001,1,3,1.0,28,0,9,0.23333333333333328,0.23809523809523803,0.46983311938382544,25305
8,171,2010,8,0.35732009925558317,0.6000000000000001,1,1,1.0,28,0,9,0.16666666666666663,0.19047619047619047,0.46983311938382544,28255
8,171,2010,8,0.35732009925558317,0.6000000000000001,1,3,1.0,28,0,10,0.23333333333333328,0.23809523809523803,0.46983311938382544,23630
8,171,2010,8,0.35732009925558317,0.6000000000000001,1,1,1.0,28,0,10,0.16666666666666663,0.19047619047619047,0.46983311938382544,27005
8,171,2010,8,0.35732009925558317,0.6000000000000001,1,1,1.0,28,0,9,0.16666666666666663,0.19047619047619047,0.46983311938382544,29275
8,171,2010,8,0.35732009925558317,0.6000000000000001,1,3,1.0,28,0,10,0.23333333333333328,0.23809523809523803,0.46983311938382544,22755
8,171,2010,8,0.35732009925558317,0.6000000000000001,1,1,1.0,28,0,9,0.16666666666666663,0.19047619047619047,0.46983311938382544,33180
8,171,2010,3,0.5856079404466501,1.0,1,1,1.0,28,0,9,0.19999999999999996,0.19047619047619047,0.46983311938382544,31365
8,171,2010,8,0.35732009925558317,0.6000000000000001,1,3,1.0,28,0,9,0.23333333333333328,0.23809523809523803,0.46983311938382544,30180
8,172,2014,8,0.23325062034739452,0.19999999999999996,2,2,1.0,0,2,14,0.7666666666666666,0.7142857142857143,0.46983311938382544,16495
8,172,2014,8,0.29280397022332505,0.19999999999999996,2,2,1.0,0,2,14,0.7333333333333334,0.5714285714285713,0.46983311938382544,18595
8,172,2014,8,0.29280397022332505,0.19999999999999996,1,2,1.0,0,2,14,0.7333333333333334,0.619047619047619,0.46983311938382544,22995
8,172,2014,8,0.23325062034739452,0.19999999999999996,2,2,1.0,0,2,14,0.9333333333333333,0.8571428571428571,0.46983311938382544,19995
8,172,2014,8,0.29280397022332505,0.19999999999999996,2,2,1.0,0,2,14,0.6666666666666667,0.619047619047619,0.46983311938382544,20995
8,172,2015,8,0.29280397022332505,0.19999999999999996,2,2,1.0,0,2,14,0.6666666666666667,0.619047619047619,0.46983311938382544,21645
8,172,2015,8,0.29280397022332505,0.19999999999999996,2,2,1.0,0,2,14,0.7333333333333334,0.5714285714285713,0.46983311938382544,19000
8,172,2015,8,0.23325062034739452,0.19999999999999996,2,2,1.0,0,2,14,0.9333333333333333,0.8571428571428571,0.46983311938382544,20495
8,172,2015,8,0.29280397022332505,0.19999999999999996,1,2,1.0,0,2,14,0.7333333333333334,0.619047619047619,0.46983311938382544,23795
8,172,2015,8,0.23325062034739452,0.19999999999999996,2,2,1.0,0,2,14,0.7666666666666666,0.7142857142857143,0.46983311938382544,16495
8,172,2016,8,0.23325062034739452,0.19999999999999996,2,2,1.0,0,2,14,0.8666666666666667,0.8095238095238094,0.46983311938382544,19495
8,172,2016,8,0.23325062034739452,0.19999999999999996,2,2,1.0,0,2,14,0.7666666666666666,0.7142857142857143,0.46983311938382544,18995
8,172,2016,8,0.29280397022332505,0.19999999999999996,2,2,1.0,0,2,14,0.7333333333333334,0.5714285714285713,0.46983311938382544,19395
8,172,2016,8,0.23325062034739452,0.19999999999999996,2,2,1.0,0,2,14,0.7666666666666666,0.7142857142857143,0.46983311938382544,17995
8,172,2016,8,0.29280397022332505,0.19999999999999996,1,2,1.0,0,2,14,0.7333333333333334,0.619047619047619,0.46983311938382544,24395
8,172,2016,8,0.23325062034739452,0.19999999999999996,2,2,1.0,0,2,14,0.7666666666666666,0.7142857142857143,0.46983311938382544,19595
8,172,2016,8,0.23325062034739452,0.19999999999999996,2,2,1.0,0,2,14,0.7666666666666666,0.7142857142857143,0.46983311938382544,16995
8,172,2016,8,0.23325062034739452,0.19999999999999996,2,2,1.0,0,2,14,0.8666666666666667,0.8095238095238094,0.46983311938382544,21095
8,172,2016,8,0.29280397022332505,0.19999999999999996,2,2,1.0,0,2,14,0.7333333333333334,0.5714285714285713,0.46983311938382544,22095
8,172,2016,8,0.29280397022332505,0.19999999999999996,2,2,1.0,0,2,14,0.7333333333333334,0.5714285714285713,0.46983311938382544,20995
8,172,2016,8,0.29280397022332505,0.19999999999999996,2,2,1.0,0,2,14,0.7333333333333334,0.5714285714285713,0.46983311938382544,21595
